,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,1.1948831834109768,1.42774582199835,4.388930956808181,0.8433386625483442,0.9304261969052324,RNN,24,10,1011,"MM(-1,1)",1409,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': True}"
1,1.2046375127560394,1.4511515371390566,4.55466564814504,0.8360642281435396,0.929285640518093,RNN,24,10,1011,"MM(-1,1)",1409,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': False}"
2,1.2138933211894578,1.4735369952283721,4.404376666036697,0.8737818471315573,0.92819480107784,RNN,24,10,1011,"MM(-1,1)",1409,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
3,1.6442388092427944,2.7035212618201623,4.890281440867753,1.317040050993853,0.8682578838373858,RNN,24,10,1011,"MM(-1,1)",1409,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
4,1.2401241293644558,1.5379078562319495,4.757079760519119,0.8466217761276643,0.9250580203291244,RNN,24,10,1011,"MM(-1,1)",3281,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': True}"
5,1.2293231445082542,1.5112353936236618,4.822902361837478,0.8520395875698382,0.9263577647464916,RNN,24,10,1011,"MM(-1,1)",3281,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': False}"
6,1.2538870122719883,1.5722326395443735,4.619094531026931,0.9015742188429766,0.9233853796681232,RNN,24,10,1011,"MM(-1,1)",3281,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
7,1.1797619817817204,1.3918383336575322,4.702037493673416,0.7957966803983336,0.9321759625042345,RNN,24,10,1011,"MM(-1,1)",3281,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
8,1.1843193914068169,1.4026124208622128,4.465015093771072,0.810236140618894,0.9316509431274276,RNN,24,10,1011,"MM(-1,1)",68609,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': True}"
9,1.180833997391866,1.3943689293964536,4.560719572705587,0.7851605019607903,0.932052647018425,RNN,24,10,1011,"MM(-1,1)",68609,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': False}"
10,1.2089942188318628,1.461667021168866,4.49219481178865,0.8247899320691444,0.9287732228285689,RNN,24,10,1011,"MM(-1,1)",68609,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
11,1.1854419652728938,1.405272653030061,4.381938616720291,0.8037756009077286,0.9315213104812097,RNN,24,10,1011,"MM(-1,1)",68609,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
12,1.2381179406767304,1.5329360350255876,4.648055712667556,0.8483060587042693,0.9253002963031137,RNN,24,10,1011,"MM(-1,1)",82801,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0, 'L2': True}"
13,1.161846400827729,1.3498870591163479,4.4010044736538845,0.7774544762012751,0.9342202407430724,RNN,24,10,1011,"MM(-1,1)",82801,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0, 'L2': False}"
14,1.2906072244678854,1.6656670078486986,4.4628369016324,0.9452938954513425,0.9188323393142102,RNN,24,10,1011,"MM(-1,1)",82801,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
15,1.179589405228465,1.391431164927244,4.538472258252462,0.7923777471540292,0.9321958037649344,RNN,24,10,1011,"MM(-1,1)",82801,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
16,1.1899039694701232,1.415871456560756,4.499400774923416,0.8514084394181002,0.931004832647044,GRU,24,10,1011,"MM(-1,1)",4257,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': True}"
17,1.2187031474229426,1.4852373615385868,4.597343127218338,0.8470459853742548,0.9276246442829393,GRU,24,10,1011,"MM(-1,1)",4257,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': False}"
18,1.365133028267862,1.8635881848677835,4.2594029111538845,1.0639461778443728,0.9091876751267591,GRU,24,10,1011,"MM(-1,1)",4257,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
