,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,1.153506898366672,1.3305781645794998,3.6384012327589232,0.8908292030152258,0.9386076305055477,RNN,23,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0, 'L2': True}"
1,1.3987607948238048,1.956531761136122,4.461680968472734,1.102103553716783,0.9097263700811892,RNN,23,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0, 'L2': False}"
2,1.3000982756638473,1.690255526384109,4.188563446521599,0.996361421381035,0.9220122540876003,RNN,23,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
3,1.3396564430609657,1.7946793854347585,4.346569052678191,1.0225911855365273,0.917194177021906,RNN,23,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
4,1.0962935734623258,1.2018595992147958,3.651942809293047,0.7986863491566536,0.9445466560630301,RNN,23,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0, 'L2': True}"
5,1.375524595551035,1.8920679129658382,4.436866751652801,1.1039967218002134,0.9127007074716987,RNN,23,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0, 'L2': False}"
6,1.148662629798515,1.3194258370956402,4.010142882535234,0.8521713835560178,0.9391221946460382,RNN,23,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
7,1.2741546059714681,1.6234699599183073,4.2016349453118025,0.9741339158294828,0.92509371467557,RNN,23,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
8,1.450254753951816,2.1032388513598423,4.670641998767692,1.1721302640509828,0.9029573608412721,RNN,23,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0, 'L2': True}"
9,1.236551134357928,1.529058707881879,4.582392792224724,0.911531277669361,0.9294498138689503,RNN,23,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0, 'L2': False}"
10,1.5592390726333134,2.431226485626395,4.834134555928259,1.246501607539074,0.8878241363765019,RNN,23,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
11,1.1988299148082229,1.437193164639091,4.0048408422289725,0.9197196256298221,0.9336884550286392,RNN,23,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
12,1.2533216577520614,1.5708151777903754,4.040337195384609,0.9881619508759161,0.9275231862587516,RNN,23,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0, 'L2': True}"
13,1.2299746257700757,1.5128375800382374,4.215448793059927,0.9498903922352309,0.9301982505265656,RNN,23,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0, 'L2': False}"
14,1.0781527387200778,1.1624133280096045,3.62082205247863,0.8078940292252336,0.9463666919853638,RNN,23,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
15,1.3389869450137994,1.7928860389173877,4.164009085637176,1.0326567162591427,0.9172769213468596,RNN,23,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
16,1.4908263819592498,2.2225633011457067,4.447631827336394,1.2075624941101726,0.8974517761969524,GRU,23,10,1011,"MM(-1,1)",4992,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0, 'L2': True}"
17,1.4944032312179574,2.233241017474672,4.538833609562957,1.2177118788565746,0.8969591104342973,GRU,23,10,1011,"MM(-1,1)",4992,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0, 'L2': False}"
18,1.5738741051103606,2.477079698736939,4.657180777531707,1.2724579801075597,0.8857084865960322,GRU,23,10,1011,"MM(-1,1)",4992,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
19,1.5582187918426285,2.4280458032515004,4.735790244084441,1.2535077651996478,0.8879708918492747,GRU,23,10,1011,"MM(-1,1)",4992,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
20,1.5965819725435464,2.5490739950510415,4.526107779484832,1.3035732659052388,0.8823866971976579,GRU,23,10,1011,"MM(-1,1)",5874,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0, 'L2': True}"
21,1.4825981259721237,2.198097203136053,4.531550963589922,1.1957070181218652,0.8985806326362663,GRU,23,10,1011,"MM(-1,1)",5874,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0, 'L2': False}"
22,1.6067829519487933,2.5817514546732783,4.394419769763786,1.296791923073169,0.8808789716624937,GRU,23,10,1011,"MM(-1,1)",5874,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
23,1.4188462952446688,2.0131248095295216,4.321196655750114,1.139962339864892,0.9071151883932025,GRU,23,10,1011,"MM(-1,1)",5874,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
24,1.5578804366478065,2.4269914548899605,4.5189704809008475,1.2637984925216454,0.8880195390809148,GRU,23,10,1011,"MM(-1,1)",9598,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0, 'L2': True}"
25,1.4498610660981253,2.1020971109871924,4.433715811711394,1.16343788701984,0.9030100403070039,GRU,23,10,1011,"MM(-1,1)",9598,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0, 'L2': False}"
26,1.3922459494630566,1.9383487837962876,4.359893790227019,1.0928715595514056,0.9105653257269923,GRU,23,10,1011,"MM(-1,1)",9598,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
27,1.3724944126816814,1.8837409128424334,4.336299887639129,1.0706790043530974,0.913084912084374,GRU,23,10,1011,"MM(-1,1)",9598,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
