,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,1.1655900146633584,1.3586000822829283,4.394572894064041,0.8212290085925381,0.9337956566547763,RNN,24,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0, 'L2': True}"
1,1.1890105188275912,1.4137460138826579,4.438412748975118,0.8210940405501421,0.9311084050953725,RNN,24,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0, 'L2': False}"
2,1.2376866387911951,1.531868215842246,3.8153225583706813,0.9607188631231277,0.9253523309443349,RNN,24,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
3,1.4234045522215917,2.02608051928515,3.763555026870243,1.171579199081453,0.9012694522155271,RNN,24,10,1011,"MM(-1,1)",1625,"{'Recurrent': [14, 21, 14], 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
4,1.1870686367317527,1.409131948312182,4.176757494894119,0.8700348639900805,0.9313332477000719,RNN,24,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0, 'L2': True}"
5,1.2553874110671708,1.5759975518659335,4.621750914258321,0.8552510934779687,0.9232019161520734,RNN,24,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0, 'L2': False}"
6,1.2393129978507864,1.5358967066419031,4.033740679708572,0.9693228600996459,0.9251560232953501,RNN,24,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
7,1.2564221275945828,1.5785965627092984,4.194405638379415,0.9007199393587784,0.9230752668102428,RNN,24,10,1011,"MM(-1,1)",2507,"{'Recurrent': [14, 21, 14], 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
8,1.1690465232148592,1.3666697734407502,4.18921629616365,0.8337681773567311,0.9334024220222531,RNN,24,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0, 'L2': True}"
9,1.2066694309779369,1.4560511156566178,4.2461582822476345,0.8613157702907572,0.9290468849176381,RNN,24,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0, 'L2': False}"
10,1.194914644685851,1.4278210080847136,4.0442578000699,0.9050955258176783,0.9304225331004518,RNN,24,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
11,1.283211708596424,1.6466322890789538,3.880420367208572,1.030643276151815,0.9197598978160428,RNN,24,10,1011,"MM(-1,1)",3144,"{'Recurrent': [21, 28, 21], 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
12,1.1712926491974165,1.3719264700639022,4.21192137428865,0.8710800885985891,0.9331462641192475,RNN,24,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0, 'L2': True}"
13,1.1822545236785365,1.3977257587583631,4.298375212354024,0.8335313045459126,0.9318890693133113,RNN,24,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0, 'L2': False}"
14,1.2144136580178213,1.4748005327802256,4.045421282735916,0.9350520534525949,0.9281332291149031,RNN,24,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
15,1.174918005714807,1.3804323201528592,4.583907763448806,0.8210619583841147,0.93273177553863,RNN,24,10,1011,"MM(-1,1)",4411,"{'Recurrent': [21, 28, 21], 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
