,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
2,6.426517706596253,41.300129833195165,32.63232957686825,3.8340079152257625,0.9426276005524142,SVR,35,10,2,"MM(-1,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
3,4.63241216845694,21.459242498467933,24.15764447838302,2.533147546506912,0.7138522010304462,SVR,35,10,3,"MM(-1,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
4,5.466624721516474,29.883985845895058,22.74560969383398,3.3911015135895806,0.9147939627312028,SVR,35,10,4,"MM(-1,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
5,5.234746616261486,27.40257213646107,26.417117434897836,2.6714944913343572,0.9064791839852024,SVR,35,10,5,"MM(-1,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
6,6.4535637686348295,41.64848531583618,31.222718501441484,3.7239782768981815,0.9294975791648331,SVR,35,10,6,"MM(-1,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
7,2.947142629912529,8.685649681047739,10.856091051699686,1.8786890655818913,0.9561962501853762,SVR,35,10,7,"MM(-1,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
0,3.9198276529016893,15.365048828452766,16.83608495574996,2.648036129095831,0.8839976596502992,LR,35,10,0,"MM(-1,1)",,{'linearregression__n_jobs': -1}
1,4.092023278291514,16.744654510079624,12.4396143476127,3.103380243798054,0.9439170375655621,LR,35,10,1,"MM(-1,1)",,{'linearregression__n_jobs': -1}
2,6.770073545113963,45.833895806251945,25.300434601249144,4.475284374764915,0.9363294839736374,LR,35,10,2,"MM(-1,1)",,{'linearregression__n_jobs': -1}
3,4.170796439844128,17.395542942616455,22.33475557959615,2.7818223059701115,0.7680395137309514,LR,35,10,3,"MM(-1,1)",,{'linearregression__n_jobs': -1}
4,5.570071577938165,31.025697383354565,22.273793036100276,3.7817164719797356,0.9115386835889677,LR,35,10,4,"MM(-1,1)",,{'linearregression__n_jobs': -1}
5,5.878095893490637,34.55201133307149,30.28371688254604,3.451932778087514,0.8820792340686201,LR,35,10,5,"MM(-1,1)",,{'linearregression__n_jobs': -1}
6,6.818613933246886,46.49349597066857,33.516969093657494,4.296805759612474,0.9212959608455236,LR,35,10,6,"MM(-1,1)",,{'linearregression__n_jobs': -1}
7,3.456075567799829,11.944458330342913,14.161779152323248,2.5189554598538684,0.9397613208468217,LR,35,10,7,"MM(-1,1)",,{'linearregression__n_jobs': -1}
0,3.330609896554126,11.092962283024287,14.900563725502234,2.0930223622517015,0.9162508625511894,MLP,35,10,0,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
1,4.085930711342575,16.69482977789244,13.869566222281092,2.894016084015565,0.944083915812102,MLP,35,10,1,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
2,5.84514541736693,34.16572495016562,20.643042074318778,3.9271273120570527,0.9525384150806772,MLP,35,10,2,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
3,4.686181880107413,21.960300613447046,23.444861894777716,3.315230898821026,0.7071708525733725,MLP,35,10,3,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
4,5.4012227466728016,29.173207159175686,22.85582451842678,3.560155722166629,0.9168205543506336,MLP,35,10,4,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
5,5.270304184563417,27.77610619782667,26.03616334206555,2.9587787362258537,0.9052043689768058,MLP,35,10,5,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
6,6.689102792453176,44.74409616800488,32.89867133825821,4.145827506307554,0.9242573391564283,MLP,35,10,6,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
7,2.6751298600197377,7.156319767969222,10.38677308398073,1.8309177235241598,0.9639090163406456,MLP,35,10,7,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
0,3.491240432410155,12.188759756895447,15.991097178807387,2.030219145997505,0.9079778610828859,SVR,35,10,0,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
1,4.075128038883208,16.606668533292105,13.299148841546884,2.5437721722100846,0.9443791947482018,SVR,35,10,1,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
2,6.426517706596273,41.30012983319541,32.63232957686827,3.834007915225735,0.9426276005524139,SVR,35,10,2,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
3,4.632412168456943,21.459242498467955,24.157644478383247,2.533147546506885,0.7138522010304458,SVR,35,10,3,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
4,5.466624721516449,29.883985845894795,22.74560969383398,3.391101513589588,0.9147939627312036,SVR,35,10,4,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
5,5.234746616261442,27.402572136460623,26.417117434897737,2.6714944913344145,0.906479183985204,SVR,35,10,5,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
6,6.453563768634888,41.648485315836936,31.222718501443623,3.7239782768981526,0.9294975791648319,SVR,35,10,6,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
7,2.947142629912572,8.68564968104799,10.856091051699686,1.8786890655819501,0.956196250185375,SVR,35,10,7,"MM(0,1)",,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
0,3.919827652901684,15.365048828452723,16.836084955749904,2.6480361290958494,0.8839976596502995,LR,35,10,0,"MM(0,1)",,{'linearregression__n_jobs': -1}
1,4.092023278291511,16.744654510079606,12.439614347612713,3.103380243798049,0.9439170375655621,LR,35,10,1,"MM(0,1)",,{'linearregression__n_jobs': -1}
2,6.770073545113948,45.83389580625173,25.30043460124906,4.475284374764879,0.9363294839736376,LR,35,10,2,"MM(0,1)",,{'linearregression__n_jobs': -1}
3,4.170796439844136,17.395542942616526,22.33475557959609,2.781822305970149,0.7680395137309505,LR,35,10,3,"MM(0,1)",,{'linearregression__n_jobs': -1}
4,5.570071577938168,31.02569738335459,22.273793036100283,3.7817164719797347,0.9115386835889677,LR,35,10,4,"MM(0,1)",,{'linearregression__n_jobs': -1}
5,5.878095893490632,34.552011333071434,30.28371688254602,3.4519327780875186,0.8820792340686203,LR,35,10,5,"MM(0,1)",,{'linearregression__n_jobs': -1}
6,6.818613933246882,46.49349597066851,33.51696909365741,4.296805759612505,0.9212959608455236,LR,35,10,6,"MM(0,1)",,{'linearregression__n_jobs': -1}
7,3.4560755677998314,11.944458330342925,14.161779152323263,2.5189554598538706,0.9397613208468217,LR,35,10,7,"MM(0,1)",,{'linearregression__n_jobs': -1}
0,3.3480961632447226,11.209747918334033,13.834453638380065,2.244051652891526,0.9153691597224896,MLP,35,10,0,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
1,3.9771780622127135,15.817945338546075,15.44608193039645,2.5575032002130595,0.9470208696346848,MLP,35,10,1,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
2,5.644983944872141,31.86584373786424,25.65509139502749,3.488913788207388,0.9557333131143414,MLP,35,10,2,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
3,4.62613914596311,21.401163397812294,23.687502059626155,2.6572644139038246,0.7146266555257494,MLP,35,10,3,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
4,5.408263594449193,29.249315107044502,22.6035189098202,3.307125498294579,0.9166035532893961,MLP,35,10,4,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
5,5.2208157214818085,27.256916797671618,25.4597719429948,3.273915608261198,0.9069762835301892,MLP,35,10,5,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
6,6.115959915478155,37.404965687735555,29.80176810144327,3.908233148992552,0.9366809954253252,MLP,35,10,6,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
7,3.2876713191053093,10.808782702467646,10.867708086477824,2.4982317000916416,0.9454887969598134,MLP,35,10,7,Zscore,,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': (162, 162, 108), 'mlpregressor__learning_rate_init': 0.001, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
0,3.4919142883981853,12.193465397519406,15.947407405394507,2.031061946831627,0.9079423346533041,SVR,35,10,0,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
1,4.082020011167324,16.662887371570477,13.311070640747896,2.5462093411104902,0.9441909006873493,SVR,35,10,1,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
2,6.416472308077668,41.17111688032756,32.4665579951478,3.828312669816946,0.9428068199082789,SVR,35,10,2,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
3,4.6361674262533885,21.49404840425297,24.145651955397305,2.5358159635699487,0.7133880824422788,SVR,35,10,3,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
4,5.470280058227281,29.92396391543906,22.74726620538011,3.39031445524403,0.9146799761665904,SVR,35,10,4,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
5,5.2342347539452625,27.397213459408423,26.41639323992016,2.6729796273869595,0.9064974723359539,SVR,35,10,5,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
6,6.447174884783755,41.56606399498642,31.198164833283798,3.7240254489889995,0.9296371017093933,SVR,35,10,6,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
7,2.9401255563962927,8.644338287374609,10.828236353757895,1.8759419871311735,0.9564045931440959,SVR,35,10,7,Zscore,,"{'svr__C': 40, 'svr__epsilon': 0.1, 'svr__kernel': 'rbf'}"
0,3.919827652901685,15.365048828452732,16.83608495574992,2.648036129095837,0.8839976596502994,LR,35,10,0,Zscore,,{'linearregression__n_jobs': -1}
1,4.09202327829151,16.7446545100796,12.43961434761272,3.103380243798046,0.9439170375655622,LR,35,10,1,Zscore,,{'linearregression__n_jobs': -1}
2,6.770073545113946,45.83389580625171,25.300434601249044,4.475284374764881,0.9363294839736376,LR,35,10,2,Zscore,,{'linearregression__n_jobs': -1}
3,4.170796439844133,17.395542942616494,22.33475557959612,2.7818223059701324,0.7680395137309508,LR,35,10,3,Zscore,,{'linearregression__n_jobs': -1}
4,5.570071577938168,31.02569738335459,22.27379303610028,3.781716471979737,0.9115386835889677,LR,35,10,4,Zscore,,{'linearregression__n_jobs': -1}
5,5.878095893490637,34.55201133307149,30.283716882546045,3.45193277808752,0.8820792340686201,LR,35,10,5,Zscore,,{'linearregression__n_jobs': -1}
6,6.818613933246885,46.493495970668555,33.51696909365746,4.296805759612487,0.9212959608455236,LR,35,10,6,Zscore,,{'linearregression__n_jobs': -1}
7,3.456075567799837,11.944458330342966,14.161779152323277,2.518955459853881,0.9397613208468215,LR,35,10,7,Zscore,,{'linearregression__n_jobs': -1}
