,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,3.9920464826112765,15.936435119329063,16.428256139034026,2.4786468634115173,0.8935709911639175,RNN,35,30,1011,"MM(-1,1)",2049,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': True}"
1,4.276236786126565,18.28620105102205,20.98506270336508,2.5840630507644105,0.8778784440394005,RNN,35,30,1011,"MM(-1,1)",2049,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': False}"
2,4.761947725061704,22.676146136220336,18.328654629060594,3.9613415653512436,0.8485608770450227,RNN,35,30,1011,"MM(-1,1)",2049,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
3,5.229227323140744,27.344818397081713,18.417260274165862,4.645827535453162,0.8173818738624774,RNN,35,30,1011,"MM(-1,1)",2049,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
4,4.160006898997414,17.30565739970608,17.452994450801604,3.3668604838202487,0.8844268526482679,RNN,35,30,1011,"MM(-1,1)",3921,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': True}"
5,3.9928871343500147,15.943147667657874,16.044337844848634,2.4978407354986314,0.8935261624515957,RNN,35,30,1011,"MM(-1,1)",3921,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': False}"
6,4.266001324038571,18.19876729669884,15.705578908199065,3.544029376527586,0.8784623567991714,RNN,35,30,1011,"MM(-1,1)",3921,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
7,4.227423822839617,17.871112177911918,15.393543378044669,3.519039716357072,0.8806505506625697,RNN,35,30,1011,"MM(-1,1)",3921,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
8,4.297908646654384,18.47201873498652,14.33990012096762,3.795845900738084,0.8766374894733089,RNN,35,30,1011,"MM(-1,1)",73729,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': True}"
9,3.8777468354513287,15.036920519852796,14.628951176875823,3.2014884526423506,0.8995782598246314,RNN,35,30,1011,"MM(-1,1)",73729,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': False}"
10,4.326591994751707,18.71939828904956,15.991320714229339,3.68477239708716,0.8749854035112916,RNN,35,30,1011,"MM(-1,1)",73729,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
11,4.497022757803859,20.223213684205827,15.961409672969573,3.9269847232807056,0.8649424057655285,RNN,35,30,1011,"MM(-1,1)",73729,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
12,4.053169465838223,16.428182718803306,17.334899052852386,2.522689334858214,0.890286931133071,RNN,35,30,1011,"MM(-1,1)",87921,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0, 'L2': True}"
13,3.9780309024358775,15.824729860734802,15.374251469844573,3.2905924895986747,0.8943169973983699,RNN,35,30,1011,"MM(-1,1)",87921,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0, 'L2': False}"
14,4.084607820403842,16.68402104650422,16.151984318965667,3.267110531985689,0.8885783545639948,RNN,35,30,1011,"MM(-1,1)",87921,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
15,5.372733285635847,28.866262958579362,12.936583623164886,4.93175556659755,0.8072211424650995,RNN,35,30,1011,"MM(-1,1)",87921,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
16,3.9441347105933424,15.556198615307228,16.17527495312094,3.253290516692238,0.896110341648723,GRU,35,30,1011,"MM(-1,1)",6177,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': True}"
17,3.8919962369471883,15.147634708411074,17.679274663203948,2.8113238247183334,0.8988388722976143,GRU,35,30,1011,"MM(-1,1)",6177,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': False}"
18,4.27371186077674,18.264613068943788,15.855801686519378,3.4935653482783717,0.878022616027562,GRU,35,30,1011,"MM(-1,1)",6177,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
19,4.270452619650469,18.23676557667956,16.0401640980184,3.5748430288968467,0.8782085911831135,GRU,35,30,1011,"MM(-1,1)",6177,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
20,4.1387227459921725,17.129025968192988,15.92519293712973,3.4227355910831263,0.885606458252939,GRU,35,30,1011,"MM(-1,1)",8049,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': True}"
