,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,1.056939774407674,1.117121686724945,3.084220793798849,0.7796888550949078,0.8780714221923516,MLP,1,30,0,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
1,0.549396092870157,0.30183606686099423,1.354752067731532,0.4405145130345325,0.8133558050027054,MLP,1,30,1,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
2,1.1594715348947664,1.3443742402312253,3.4715251096731166,0.8670663778724709,0.6691127798628801,MLP,1,30,2,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
3,1.6676662779820803,2.7811108147186054,4.601364098457786,1.1271732199937652,0.9177125492585019,MLP,1,30,3,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
4,2.036496943441104,4.147319800644959,5.37420258711024,1.5707801163767134,0.7201220666253223,MLP,1,30,4,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
5,4.570640565174386,20.890755176017635,11.876863162697198,2.7780617787646054,0.14212561307229965,MLP,1,30,5,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
6,1.3846995310786803,1.9173927913695172,2.8752828151065444,1.1004434526923401,0.06919081084403844,MLP,1,30,6,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
7,1.035290137445848,1.071825668692643,3.840868631600344,0.8335765994507254,0.9525836253482717,MLP,1,30,7,"MM(-1,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 5, 'mlpregressor__learning_rate_init': 0.2, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
0,0.9335616649005497,0.8715373821718863,3.058313860935982,0.6113931769718652,0.9048757939468921,SVR,1,30,0,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
1,0.6347210577202675,0.40287082111353517,1.5003836874084513,0.5278533791234267,0.7508796716157053,SVR,1,30,1,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
2,1.0471013238437124,1.0964211823952548,3.6091131467572524,0.7064481992588332,0.7301407998714542,SVR,1,30,2,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
3,1.478784240271145,2.1868028292743076,4.186583232439908,1.0247177994988101,0.9352969219554506,SVR,1,30,3,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
4,1.6902837323680717,2.8570590959081392,5.301465245599779,1.1966742754812425,0.8071940834734415,SVR,1,30,4,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
5,4.703873517096423,22.126426064841073,12.327790665218195,2.903381391624678,0.09138305267837288,SVR,1,30,5,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
6,1.651199067523995,2.72645836059211,3.6971116280428973,1.2452481059404643,-0.3235746516380591,SVR,1,30,6,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
7,0.7711439406708389,0.5946629772333503,3.3591186932880674,0.5276727125493416,0.9736927717411343,SVR,1,30,7,"MM(-1,1)",,"{'svr__C': 400, 'svr__epsilon': 0.1, 'svr__kernel': 'linear'}"
0,1.0020522586877803,1.004108729141282,3.2694006098329,0.6820418650729122,0.890406254964607,LR,1,30,0,"MM(-1,1)",,{'linearregression__n_jobs': -1}
1,0.638931327430199,0.40823324117171617,1.8500704817258082,0.5069901120177783,0.747563750541709,LR,1,30,1,"MM(-1,1)",,{'linearregression__n_jobs': -1}
2,1.222068373717347,1.4934511100401613,3.942406623189612,0.8533303155360251,0.6324208903862281,LR,1,30,2,"MM(-1,1)",,{'linearregression__n_jobs': -1}
3,1.4520029256969,2.108312496232357,4.035223089038489,0.9529024673746356,0.9376192923477741,LR,1,30,3,"MM(-1,1)",,{'linearregression__n_jobs': -1}
4,1.8228468677051903,3.3227707031026235,5.591032673140759,1.3620307285349456,0.7757659784717674,LR,1,30,4,"MM(-1,1)",,{'linearregression__n_jobs': -1}
5,4.6667042351539685,21.778128418403984,12.26716309175243,2.863248881412403,0.10568582093102996,LR,1,30,5,"MM(-1,1)",,{'linearregression__n_jobs': -1}
6,1.5266823901358948,2.3307591203510483,3.552574702503229,1.1491902304938268,-0.13148021453770053,LR,1,30,6,"MM(-1,1)",,{'linearregression__n_jobs': -1}
7,0.847178469644395,0.7177113594290191,3.6727569266007265,0.6123318723620782,0.9682492482644148,LR,1,30,7,"MM(-1,1)",,{'linearregression__n_jobs': -1}
0,1.0863786241938076,1.1802185151052305,3.28247421691772,0.7620023180940922,0.8711847001458609,MLP,1,30,0,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 25, 'mlpregressor__learning_rate_init': 0.01, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
1,0.5632058702412078,0.31720085227415623,1.1863473673586782,0.4654881182141522,0.8038547932960214,MLP,1,30,1,"MM(0,1)",,"{'mlpregressor__activation': 'relu', 'mlpregressor__batch_size': 30, 'mlpregressor__early_stopping': True, 'mlpregressor__hidden_layer_sizes': 25, 'mlpregressor__learning_rate_init': 0.01, 'mlpregressor__max_iter': 500, 'mlpregressor__n_iter_no_change': 5, 'mlpregressor__random_state': 0, 'mlpregressor__solver': 'adam', 'mlpregressor__validation_fraction': 0.2}"
