,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,2.075491839015135,4.307666373818427,5.958454333344861,1.6702158234474054,0.8018033603295687,RNN,23,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': True}"
1,1.767970906856961,3.125721127492625,4.8620185766039725,1.423131120815195,0.8561849107486096,RNN,23,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': False}"
2,1.5813494942592887,2.500666222994108,5.302898009488359,1.23201841563738,0.8849438189208121,RNN,23,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
3,1.8997795588681745,3.609162372293356,5.061168662053191,1.4975953598019793,0.8339416769689562,RNN,23,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
4,1.291172686548769,1.6671269064895655,4.368373473355547,0.9752999405434389,0.9232951389228639,RNN,23,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': True}"
5,1.3798508271155192,1.9039883050913824,4.000384886929766,1.098762553689687,0.9123970959463124,RNN,23,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': False}"
6,1.402293485505082,1.9664270194899913,4.109180052945391,1.0881384805256307,0.9095242775093134,RNN,23,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
7,1.500165281263057,2.2504958711070673,5.389834960171953,1.1200897792198377,0.8964542096489662,RNN,23,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
8,1.2615808787431166,1.5915863136102544,3.6119346532641288,0.9809732674371847,0.9267707775559737,RNN,23,20,1011,"MM(-1,1)",71169,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': True}"
9,1.4063463699339378,1.9778101122263643,4.308421691128984,1.0718981432319818,0.9090005390083193,RNN,23,20,1011,"MM(-1,1)",71169,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': False}"
10,1.1488840302816317,1.3199345150361652,3.7309985954258593,0.8441916073834568,0.9392695341832396,RNN,23,20,1011,"MM(-1,1)",71169,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
11,1.4843072375326734,2.2031679753918763,4.421970568696423,1.1563724512296605,0.8986317761268242,RNN,23,20,1011,"MM(-1,1)",71169,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
12,1.414851962066371,2.00180607456306,4.136645873257891,1.1021165368954609,0.9078964797130831,RNN,23,20,1011,"MM(-1,1)",85361,"{'Recurrent': 256, 'Dense': 56, 'Dropout': 0, 'L2': True}"
