,RMSE,MSE,MaxE,MAE,R2,Modelo,MOD_FALH,Janela,AENV,Normalização,N_Parâmetros,Parâmetros
0,3.751585445771455,14.074393356924205,15.810198888057457,2.7850029942847434,0.8998100219221401,RNN,35,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': True}"
1,3.8958647866818223,15.1777624361074,16.122655105590823,2.327060478546569,0.8919555786753364,RNN,35,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0, 'L2': False}"
2,4.4560253522556765,19.856161939945324,17.788460835689293,3.5861899144342417,0.858651923459647,RNN,35,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': True}"
3,5.223350426440408,27.283389677395196,22.072984830071036,4.32679368630354,0.8057804592818832,RNN,35,20,1011,"MM(-1,1)",1729,"{'Recurrent': 32, 'Dense': 0, 'Dropout': 0.5, 'L2': False}"
4,4.044863876380783,16.36092377845018,16.85997305797933,3.1193493376636496,0.8835331262153463,RNN,35,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': True}"
5,3.9285452194319657,15.433467541121752,18.1003218738973,2.4011358361745336,0.8901353162870338,RNN,35,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0, 'L2': False}"
6,4.248369798741029,18.048645946854894,16.711110219234214,3.4470136931697457,0.8715189070042002,RNN,35,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': True}"
7,4.233565288236438,17.923075049760474,16.11895857738851,3.2657512616618227,0.8724127960058826,RNN,35,20,1011,"MM(-1,1)",3601,"{'Recurrent': 32, 'Dense': 56, 'Dropout': 0.5, 'L2': False}"
8,3.881340128577187,15.064801193703573,15.070843800777183,3.2684319155459436,0.8927597045877701,RNN,35,20,1011,"MM(-1,1)",71169,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': True}"
9,3.6398459509826835,13.248478546885035,13.921351536983238,2.935086700019293,0.9056893791785077,RNN,35,20,1011,"MM(-1,1)",71169,"{'Recurrent': 256, 'Dense': 0, 'Dropout': 0, 'L2': False}"
